node,number_of_visits
1892538083,4.12e-05
0670031569,4.12e-05
013898008X,4.12e-05
0201688158,4.12e-05
0471354856,4.12e-05
0471385042,4.11e-05
1559276622,4.11e-05
076454862X,4.11e-05
0764110799,4.11e-05
0030329922,4.11e-05
0138491429,4.11e-05
0875842453,4.11e-05
0966407202,4.11e-05
0874777631,4.11e-05
1590710037,4.11e-05
0898793955,4.11e-05
1567184448,4.11e-05
0310226473,4.11e-05
0684831910,4.11e-05
0262600358,4.11e-05
0882822004,4.11e-05
0882707639,4.1e-05
0385720394,4.1e-05
0963706861,4.1e-05
0679752994,4.1e-05
0262611643,4.1e-05
1567310249,4.1e-05
B00005A05C,4.1e-05
0066620120,4.1e-05
0684850192,4.1e-05
0764150995,4.1e-05
0761906347,4.1e-05
1561452041,4.1e-05
188722906X,4.1e-05
0375500073,4.1e-05
0838907857,4.1e-05
0750641304,4.1e-05
0886840007,4.1e-05
0130961396,4.1e-05
0310243238,4.1e-05
0738702226,4.1e-05
1883823072,4.1e-05
0135298016,4.09e-05
0787900273,4.09e-05
0786710373,4.09e-05
0134949641,4.09e-05
9879702476,4.09e-05
1883096014,4.09e-05
0891094202,4.09e-05
0813531225,4.09e-05
0061313424,4.09e-05
0972978208,4.09e-05
0805418539,4.09e-05
0765603055,4.09e-05
0814476171,4.09e-05
0890873216,4.09e-05
157062772X,4.09e-05
0805777857,4.09e-05
0072553073,4.09e-05
0840744013,4.09e-05
1578632455,4.09e-05
189162069X,4.09e-05
0262571587,4.09e-05
0394718747,4.09e-05
1585421383,4.09e-05
0028641639,4.09e-05
068486231X,4.09e-05
0670888125,4.09e-05
097077270X,4.08e-05
0060928077,4.08e-05
0812929284,4.08e-05
0028636562,4.08e-05
0835605612,4.08e-05
0844230030,4.08e-05
0452279062,4.08e-05
0520071476,4.08e-05
0393308065,4.08e-05
155571434X,4.08e-05
1568387962,4.08e-05
1581800290,4.08e-05
039331295X,4.08e-05
1561705896,4.08e-05
0452011787,4.08e-05
0684854929,4.08e-05
0155083775,4.08e-05
0931580390,4.08e-05
0273645919,4.07e-05
0071381848,4.07e-05
0132015676,4.07e-05
0374526885,4.07e-05
0071361146,4.07e-05
0553712853,4.07e-05
0814404758,4.07e-05
1572702168,4.07e-05
0891099751,4.07e-05
0873647289,4.07e-05
0895550377,4.07e-05
0135364000,4.07e-05
1559276185,4.07e-05
0964326108,4.07e-05
0030259517,4.07e-05
0310234751,4.07e-05
0471221422,4.07e-05
0962689521,4.07e-05
1587981262,4.07e-05
096713501X,4.07e-05
0534261485,4.07e-05
0791408744,4.07e-05
0471159050,4.07e-05
0072472685,4.07e-05
0875849466,4.06e-05
0071391347,4.06e-05
067483996X,4.06e-05
1591391369,4.06e-05
0830817883,4.06e-05
0812931580,4.06e-05
1558505865,4.06e-05
0140296328,4.06e-05
1564596788,4.06e-05
1861871082,4.06e-05
0762411554,4.06e-05
1586851551,4.06e-05
0764507818,4.06e-05
0844234206,4.06e-05
0814406688,4.06e-05
0743235142,4.06e-05
0310220157,4.06e-05
1585671843,4.06e-05
0071361235,4.06e-05
0324164920,4.06e-05
0767901509,4.06e-05
0944435424,4.06e-05
0877283613,4.05e-05
1560523832,4.05e-05
0314249095,4.05e-05
0876288662,4.05e-05
094205525X,4.05e-05
0446673439,4.05e-05
0071352104,4.05e-05
0899683444,4.05e-05
1573227064,4.05e-05
0878556982,4.05e-05
0446678066,4.05e-05
156718314X,4.05e-05
1586480391,4.05e-05
0787946575,4.05e-05
2880466881,4.05e-05
0201563568,4.05e-05
1886785120,4.05e-05
0312203438,4.05e-05
0835600750,4.05e-05
0375700838,4.05e-05
0843174919,4.05e-05
0201615452,4.04e-05
0028639979,4.04e-05
1555715389,4.04e-05
0735511934,4.04e-05
0446524344,4.04e-05
0256262195,4.04e-05
0374281777,4.04e-05
0471214175,4.04e-05
0471182427,4.04e-05
1573922064,4.04e-05
0062516752,4.04e-05
025621591X,4.04e-05
1559272627,4.04e-05
0891349855,4.04e-05
061806026X,4.04e-05
0385495404,4.04e-05
1587991403,4.04e-05
0130404403,4.04e-05
0892280271,4.04e-05
047121888X,4.03e-05
0787909432,4.03e-05
071483923X,4.03e-05
0071364099,4.03e-05
0273630962,4.03e-05
0139059938,4.03e-05
0849943264,4.03e-05
047123608X,4.03e-05
0887307256,4.03e-05
0071362533,4.03e-05
0471164232,4.03e-05
0375420541,4.03e-05
0631231358,4.03e-05
0738204439,4.03e-05
1885481284,4.03e-05
0071362738,4.03e-05
087584782X,4.03e-05
0971854874,4.03e-05
0738204811,4.03e-05
0684869195,4.02e-05
0684853973,4.02e-05
0743410386,4.02e-05
1932021027,4.02e-05
0312263562,4.02e-05
0399516441,4.02e-05
055375694X,4.02e-05
0375707336,4.02e-05
1841120200,4.02e-05
0393312917,4.02e-05
0130322806,4.02e-05
060960922X,4.02e-05
0937539473,4.02e-05
1567186629,4.02e-05
0809138409,4.02e-05
0787958484,4.02e-05
0883902907,4.02e-05
1929177259,4.02e-05
0688160840,4.02e-05
0882681311,4.02e-05
0471412791,4.02e-05
0201622165,4.02e-05
1582971552,4.01e-05
0451174534,4.01e-05
0460875051,4.01e-05
0452278031,4.01e-05
0671577441,4.01e-05
0130122173,4.01e-05
1571743200,4.01e-05
0684826631,4.01e-05
1580624766,4.01e-05
0962618489,4.01e-05
0873377877,4.01e-05
4770024762,4.01e-05
0787909467,4.01e-05
0814479057,4.01e-05
0786304294,4.01e-05
0972251901,4.01e-05
0671576461,4.01e-05
0967572304,4.01e-05
0814405703,4.01e-05
0658009397,4.01e-05
0761908846,4.01e-05
0300095325,4.01e-05
0534514324,4.01e-05
0965388697,4.01e-05
1894020677,4.01e-05
0595219063,4.01e-05
0345432797,4.01e-05
0927978202,4.01e-05
0451198808,4e-05
069102832X,4e-05
0072503661,4e-05
0743223144,4e-05
1569248184,4e-05
0471498114,4e-05
B0000029BV,4e-05
0750641169,4e-05
031226691X,4e-05
0684851997,4e-05
0133716678,4e-05
047159900X,4e-05
0521626021,4e-05
0062513028,4e-05
0891061517,4e-05
0898799996,4e-05
1570713316,4e-05
1895569427,4e-05
1588750019,4e-05
1586211943,4e-05
0917510216,4e-05
0201788888,4e-05
0140150528,4e-05
0735202680,4e-05
0471271136,4e-05
0854871047,4e-05
0130646369,4e-05
0766829103,4e-05
1573245232,4e-05
0195052161,4e-05
0884198812,4e-05
0963790102,4e-05
0395710839,3.99e-05
0440508320,3.99e-05
1893642011,3.99e-05
0938721828,3.99e-05
0062515055,3.99e-05
0072441437,3.99e-05
0835600084,3.99e-05
0964094584,3.99e-05
0534386393,3.99e-05
0688109365,3.99e-05
0140279121,3.99e-05
1930097255,3.99e-05
1568302215,3.99e-05
0130859680,3.99e-05
0061008559,3.99e-05
1585420557,3.99e-05
0195094220,3.99e-05
0195096177,3.99e-05
0915811405,3.99e-05
189983673X,3.99e-05
0812929012,3.99e-05
0471295574,3.98e-05
1559276002,3.98e-05
0465005225,3.98e-05
1576600726,3.98e-05
189556557X,3.98e-05
0471641731,3.98e-05
0691090092,3.98e-05
4333010020,3.98e-05
0716741660,3.98e-05
1555424295,3.98e-05
0393318613,3.98e-05
0800755936,3.98e-05
0471165689,3.98e-05
0787901814,3.98e-05
0595204449,3.98e-05
1572241519,3.98e-05
0674005481,3.98e-05
1578630371,3.98e-05
0471361046,3.98e-05
096349175X,3.98e-05
0375762698,3.98e-05
1582970467,3.98e-05
0471295647,3.98e-05
1930491026,3.98e-05
0471370606,3.98e-05
0316178616,3.98e-05
0967324807,3.98e-05
0743508599,3.97e-05
078686673X,3.97e-05
0471981443,3.97e-05
0892814241,3.97e-05
0932838057,3.97e-05
031022909X,3.97e-05
0694523119,3.97e-05
0070647577,3.97e-05
0275929361,3.97e-05
0749433930,3.97e-05
1843330121,3.97e-05
1567310672,3.97e-05
0273651129,3.97e-05
1559276517,3.97e-05
0875797059,3.97e-05
0802440169,3.97e-05
0967036232,3.96e-05
0345436563,3.96e-05
0124499708,3.96e-05
1589580206,3.96e-05
1558508457,3.96e-05
0195043456,3.96e-05
0074527703,3.96e-05
0471578134,3.96e-05
095788687X,3.96e-05
0130183490,3.96e-05
0814405657,3.96e-05
0802440967,3.96e-05
0440234859,3.96e-05
0030258170,3.96e-05
0800786688,3.96e-05
0374528500,3.96e-05
0030259622,3.96e-05
0764154001,3.96e-05
0803958579,3.96e-05
0471293059,3.96e-05
0061043834,3.96e-05
0062515861,3.96e-05
0738202762,3.96e-05
0446673315,3.96e-05
187950538X,3.95e-05
0684836572,3.95e-05
0671885286,3.95e-05
0759614326,3.95e-05
0393309347,3.95e-05
1570621799,3.95e-05
140332557X,3.95e-05
0963515004,3.95e-05
0060677589,3.95e-05
0679746749,3.95e-05
0691023697,3.95e-05
1568387903,3.95e-05
078619832X,3.95e-05
0072315318,3.95e-05
0310321719,3.95e-05
0072226447,3.95e-05
0750643579,3.95e-05
0256211337,3.94e-05
188516758X,3.94e-05
007233617X,3.94e-05
0446675474,3.94e-05
0312152329,3.94e-05
0201615436,3.94e-05
0321014219,3.94e-05
0440506034,3.94e-05
1570739315,3.94e-05
0843128682,3.94e-05
0471397512,3.94e-05
0201608138,3.93e-05
0130651311,3.93e-05
1556237308,3.93e-05
0399525386,3.93e-05
0679758763,3.93e-05
027364436X,3.93e-05
1589800532,3.93e-05
0273639633,3.93e-05
0664253105,3.93e-05
1881554082,3.93e-05
0028633377,3.93e-05
2880466784,3.93e-05
0764552198,3.93e-05
0534520073,3.93e-05
0136328601,3.93e-05
477001564X,3.93e-05
0072826770,3.93e-05
0072485450,3.93e-05
0764553941,3.93e-05
013035211X,3.93e-05
0743524616,3.93e-05
0671026089,3.92e-05
0972016600,3.92e-05
1930491018,3.92e-05
0130651214,3.92e-05
0324021224,3.92e-05
0399524193,3.92e-05
0962618446,3.92e-05
189000961X,3.92e-05
0891079335,3.92e-05
1559275804,3.92e-05
0694523852,3.92e-05
0324072740,3.92e-05
1567180140,3.92e-05
1555715605,3.92e-05
1885928084,3.92e-05
0787956694,3.92e-05
0787946397,3.92e-05
0932573037,3.92e-05
0684863146,3.91e-05
1880913526,3.91e-05
1588162370,3.91e-05
0805410988,3.91e-05
1576750671,3.91e-05
0743200756,3.91e-05
1560520450,3.91e-05
155963295X,3.91e-05
1865082317,3.91e-05
0060930330,3.91e-05
1568581076,3.91e-05
0823025322,3.91e-05
1581410484,3.91e-05
0962008613,3.91e-05
8170591813,3.91e-05
0130423319,3.91e-05
0716744732,3.91e-05
0757000371,3.91e-05
0471225770,3.91e-05
1561708445,3.9e-05
087337861X,3.9e-05
2880465664,3.9e-05
0788162195,3.9e-05
0793141494,3.9e-05
1580625886,3.9e-05
0787957437,3.9e-05
0877013179,3.9e-05
0793142733,3.9e-05
0761521062,3.9e-05
0684862255,3.9e-05
0471306363,3.9e-05
0892813040,3.9e-05
0471349976,3.9e-05
0876288646,3.9e-05
0960192646,3.9e-05
0393973662,3.9e-05
0965052710,3.9e-05
0262024446,3.9e-05
0691010161,3.9e-05
1563270560,3.9e-05
0750670711,3.9e-05
0130104809,3.9e-05
0609608916,3.89e-05
1580622666,3.89e-05
0738208507,3.89e-05
0967453607,3.89e-05
0850320526,3.89e-05
0399524142,3.89e-05
0471121045,3.89e-05
0789001845,3.89e-05
1879505509,3.89e-05
0691023476,3.89e-05
0631164014,3.89e-05
0785268553,3.89e-05
1567313027,3.89e-05
0738203165,3.89e-05
0880642211,3.89e-05
0971187304,3.89e-05
0895552795,3.89e-05
1558742255,3.89e-05
0425106861,3.89e-05
0030270189,3.89e-05
0471618071,3.89e-05
0137595808,3.89e-05
0140253025,3.88e-05
0070058466,3.88e-05
1929194196,3.88e-05
0811822508,3.88e-05
0029211816,3.88e-05
0945353871,3.88e-05
1559276835,3.88e-05
1569553343,3.88e-05
0743524624,3.88e-05
0486404277,3.88e-05
0970118503,3.88e-05
0670857688,3.88e-05
0803968094,3.88e-05
0767902432,3.87e-05
039952679X,3.87e-05
0684867176,3.87e-05
013065132X,3.87e-05
0812030966,3.87e-05
1589199901,3.87e-05
0262072440,3.87e-05
0375713719,3.87e-05
0399517278,3.87e-05
1841121673,3.87e-05
1403308411,3.87e-05
0802481965,3.87e-05
0913543675,3.87e-05
0972238603,3.87e-05
0141002255,3.87e-05
0872186024,3.87e-05
1579540937,3.87e-05
0786118377,3.87e-05
0761919260,3.86e-05
1567181015,3.86e-05
0618340831,3.86e-05
047128923X,3.86e-05
0684803038,3.86e-05
026210069X,3.86e-05
0385497326,3.86e-05
0750672595,3.86e-05
1889051357,3.86e-05
1579510140,3.86e-05
0192803212,3.86e-05
0066620694,3.86e-05
1567182542,3.86e-05
0313228744,3.86e-05
1560436123,3.86e-05
0471218685,3.86e-05
0471287857,3.86e-05
0452273730,3.86e-05
0393972135,3.86e-05
0135450799,3.86e-05
075069792X,3.85e-05
1568581114,3.85e-05
0375403299,3.85e-05
0471371882,3.85e-05
0812933052,3.85e-05
0802131255,3.85e-05
0883312190,3.85e-05
0072430788,3.85e-05
0071385088,3.85e-05
0609609580,3.85e-05
0134518810,3.85e-05
027365117X,3.85e-05
0785274391,3.85e-05
0226500624,3.85e-05
0943233275,3.85e-05
0471388297,3.85e-05
0517886839,3.85e-05
0393045501,3.85e-05
0812033809,3.85e-05
0812968719,3.85e-05
0151005516,3.85e-05
0517037351,3.85e-05
1556232896,3.85e-05
1557385432,3.85e-05
0374221871,3.85e-05
0595144640,3.85e-05
013459777X,3.84e-05
0937611727,3.84e-05
0201339919,3.84e-05
0870341200,3.84e-05
1555714935,3.84e-05
0471380547,3.84e-05
0072312831,3.84e-05
1572181184,3.84e-05
0873378156,3.84e-05
0875421369,3.84e-05
1931056188,3.84e-05
1573241016,3.84e-05
1587990717,3.84e-05
069452073X,3.84e-05
158180332X,3.84e-05
0020130406,3.84e-05
0943233135,3.84e-05
1566631564,3.84e-05
0849903092,3.84e-05
0136216161,3.83e-05
076191238X,3.83e-05
1570621667,3.83e-05
1558607838,3.83e-05
0849957079,3.83e-05
B000002BVB,3.83e-05
1577311930,3.83e-05
0963973444,3.83e-05
0811827151,3.83e-05
0875962254,3.83e-05
0882821962,3.83e-05
1576600505,3.83e-05
0658021508,3.83e-05
047164529X,3.83e-05
0192801767,3.83e-05
081293203X,3.83e-05
1557861080,3.83e-05
0803893566,3.83e-05
0805068937,3.83e-05
1567315321,3.83e-05
0618124144,3.83e-05
0671734008,3.82e-05
0687084164,3.82e-05
0761535381,3.82e-05
1572305258,3.82e-05
053437610X,3.82e-05
0385495161,3.82e-05
0670031941,3.82e-05
0810942259,3.82e-05
0875848826,3.82e-05
0030293235,3.82e-05
0136638236,3.82e-05
1572305053,3.82e-05
0933062214,3.82e-05
0312204329,3.82e-05
0195087674,3.82e-05
0801857716,3.82e-05
0028643801,3.82e-05
0198292279,3.82e-05
0691001022,3.82e-05
0029292700,3.82e-05
0679778012,3.82e-05
0761917527,3.82e-05
0324008791,3.81e-05
096290497X,3.81e-05
089274975X,3.81e-05
158115075X,3.81e-05
157660117X,3.81e-05
0940795027,3.81e-05
0028639642,3.81e-05
1592400035,3.81e-05
0262561468,3.81e-05
0814405517,3.81e-05
0609807374,3.81e-05
1559277645,3.81e-05
0735201471,3.81e-05
1886785031,3.81e-05
0070251614,3.8e-05
0314129383,3.8e-05
0471154946,3.8e-05
0226668150,3.8e-05
0814470319,3.8e-05
0130290491,3.8e-05
0451528662,3.8e-05
0861710401,3.8e-05
0812885406,3.8e-05
0899093809,3.8e-05
0534557848,3.8e-05
0375758178,3.8e-05
0767904834,3.8e-05
0471246115,3.8e-05
0826113117,3.8e-05
1862042039,3.8e-05
1840461365,3.8e-05
0767900596,3.8e-05
0800780183,3.79e-05
0917974573,3.79e-05
0553756699,3.79e-05
0871319594,3.79e-05
0898799791,3.79e-05
0968929001,3.79e-05
0534584829,3.79e-05
0684863111,3.79e-05
1904151035,3.79e-05
0793131677,3.79e-05
1574535161,3.79e-05
0471846635,3.79e-05
0800792963,3.79e-05
0814405282,3.79e-05
1573924326,3.79e-05
0971390746,3.79e-05
0867308613,3.79e-05
0674361539,3.78e-05
074321630X,3.78e-05
0876288638,3.78e-05
B00005UWIL,3.78e-05
0374138583,3.78e-05
0534391869,3.78e-05
0415240174,3.78e-05
0762406313,3.78e-05
0814471390,3.78e-05
0312959095,3.78e-05
0553371460,3.78e-05
0471443999,3.78e-05
0915689006,3.78e-05
0446347620,3.78e-05
0465007805,3.78e-05
0743226259,3.78e-05
0809297663,3.78e-05
0395905990,3.78e-05
1580911005,3.78e-05
1557385270,3.78e-05
1890154059,3.77e-05
0811823083,3.77e-05
0471289310,3.77e-05
0471430471,3.77e-05
0887308503,3.77e-05
0879800313,3.77e-05
0130845132,3.77e-05
0345408934,3.77e-05
0195111257,3.77e-05
0971808201,3.77e-05
0399144390,3.77e-05
1560254572,3.77e-05
1883272610,3.77e-05
1585970379,3.76e-05
1581600968,3.76e-05
0831400722,3.76e-05
1568982852,3.76e-05
0028636120,3.76e-05
141040045X,3.76e-05
0300096860,3.76e-05
0968615104,3.76e-05
1563680777,3.76e-05
0195078969,3.76e-05
1885068727,3.76e-05
0965274810,3.76e-05
1590070399,3.76e-05
019285433X,3.75e-05
0963515047,3.75e-05
0937611506,3.75e-05
1572242213,3.75e-05
0881339393,3.75e-05
0812929500,3.75e-05
0761563660,3.75e-05
0787901113,3.75e-05
0875844081,3.75e-05
0071378324,3.75e-05
0553348477,3.75e-05
1566631556,3.74e-05
B000065V2S,3.74e-05
0967780438,3.74e-05
1563085941,3.74e-05
0887309798,3.74e-05
0262062127,3.74e-05
0393976068,3.74e-05
1586481266,3.74e-05
0393307948,3.74e-05
0385485840,3.74e-05
0684859181,3.74e-05
0963582607,3.74e-05
1583762078,3.74e-05
0684857995,3.74e-05
0312051727,3.74e-05
1580624731,3.73e-05
1568383665,3.73e-05
0071380817,3.73e-05
1576751643,3.73e-05
0937539309,3.73e-05
0865714118,3.73e-05
157851438X,3.73e-05
0684839032,3.73e-05
0684809303,3.73e-05
0802839746,3.73e-05
0471183415,3.73e-05
0965761738,3.73e-05
047113161X,3.72e-05
0060508159,3.72e-05
0553581899,3.72e-05
053453578X,3.72e-05
0471144452,3.72e-05
0201442302,3.72e-05
0465071422,3.72e-05
0873526996,3.72e-05
0071409823,3.72e-05
0875845797,3.72e-05
0060932724,3.72e-05
0787951420,3.71e-05
0553713833,3.71e-05
0932813534,3.71e-05
0891349154,3.71e-05
0471986054,3.71e-05
1567187064,3.71e-05
081336552X,3.71e-05
0962959359,3.71e-05
0679747893,3.7e-05
0132622882,3.7e-05
1841261017,3.7e-05
0310219582,3.7e-05
1559390395,3.7e-05
0471265799,3.7e-05
0738204315,3.7e-05
1576600122,3.7e-05
0801485649,3.7e-05
0811831965,3.7e-05
0130872946,3.7e-05
0140170790,3.7e-05
1930722036,3.7e-05
0736909672,3.7e-05
0738700002,3.7e-05
0694521256,3.7e-05
0393973646,3.7e-05
1590070178,3.7e-05
0930031628,3.7e-05
1880032465,3.7e-05
0738206865,3.69e-05
0425178277,3.69e-05
0761511636,3.69e-05
0071342656,3.69e-05
097197540X,3.69e-05
B0000787EV,3.69e-05
0844233498,3.69e-05
0394751736,3.69e-05
0738204870,3.69e-05
1561702889,3.69e-05
0716735954,3.69e-05
1576850714,3.69e-05
0965046109,3.69e-05
0471176893,3.69e-05
0195053052,3.69e-05
0471148792,3.68e-05
0937611069,3.68e-05
0312192061,3.68e-05
0688149499,3.68e-05
0878221271,3.68e-05
0873377079,3.68e-05
0316178683,3.68e-05
1578511402,3.68e-05
0471145602,3.68e-05
0809229765,3.68e-05
1567314066,3.68e-05
0969840136,3.68e-05
0793141931,3.68e-05
0844232564,3.67e-05
0875845851,3.67e-05
0806512717,3.67e-05
0802134017,3.67e-05
0324145802,3.67e-05
0912411449,3.67e-05
0876288654,3.67e-05
1581800479,3.67e-05
0451205545,3.67e-05
1576853071,3.67e-05
0520207726,3.67e-05
087628473X,3.67e-05
0521457300,3.67e-05
0738206113,3.66e-05
0262511231,3.66e-05
007013359X,3.66e-05
0312254288,3.66e-05
0849957575,3.66e-05
0130608106,3.66e-05
0425142957,3.66e-05
0521379520,3.66e-05
1555611427,3.66e-05
0812991990,3.66e-05
0761511008,3.65e-05
1929040024,3.65e-05
1883823366,3.65e-05
0814479529,3.65e-05
1891620533,3.65e-05
1572241993,3.65e-05
1890132365,3.65e-05
0262232227,3.65e-05
0825436338,3.65e-05
0967918642,3.65e-05
0385501331,3.65e-05
0374175233,3.65e-05
0738204234,3.65e-05
0070016224,3.64e-05
0195105346,3.64e-05
0881322415,3.64e-05
0262025027,3.64e-05
1570624518,3.64e-05
019505928X,3.64e-05
0674004892,3.64e-05
0944031900,3.64e-05
0452281806,3.64e-05
0679776397,3.64e-05
0787900338,3.63e-05
5550151669,3.63e-05
0743242602,3.63e-05
061823974X,3.63e-05
1574534025,3.63e-05
0201155842,3.63e-05
0446678104,3.63e-05
157392752X,3.63e-05
080401003X,3.63e-05
1561702137,3.62e-05
0749435933,3.62e-05
0793144345,3.62e-05
096790210X,3.62e-05
0060919833,3.62e-05
047116996X,3.61e-05
0936184191,3.61e-05
0879233338,3.61e-05
0872186210,3.61e-05
1578050227,3.61e-05
0767902580,3.61e-05
0684844931,3.61e-05
0201722305,3.6e-05
1559639458,3.6e-05
1564968634,3.6e-05
006052085X,3.6e-05
0674363345,3.6e-05
0471524336,3.6e-05
0787908274,3.59e-05
0393730344,3.59e-05
0631213090,3.59e-05
0324117752,3.59e-05
0066620538,3.59e-05
0735202559,3.59e-05
0399240160,3.59e-05
0393310310,3.59e-05
0826414095,3.59e-05
1567187471,3.59e-05
0771576412,3.59e-05
0761912398,3.58e-05
0066213649,3.58e-05
076151743X,3.58e-05
0471384739,3.58e-05
188382334X,3.58e-05
1893626075,3.58e-05
1580626831,3.58e-05
1557787557,3.57e-05
0151002665,3.57e-05
0674839757,3.57e-05
0471035122,3.57e-05
0684842548,3.57e-05
0966184718,3.57e-05
1573241733,3.57e-05
0684809028,3.57e-05
0618101551,3.57e-05
0814404839,3.57e-05
0816735654,3.56e-05
0060530626,3.56e-05
9768108258,3.56e-05
0471378178,3.56e-05
0672485435,3.56e-05
1891411020,3.56e-05
0915132400,3.56e-05
1562863029,3.55e-05
0830717722,3.55e-05
0684843048,3.55e-05
1578516005,3.55e-05
0500283060,3.55e-05
0130192376,3.55e-05
1893756092,3.55e-05
0060199903,3.54e-05
0201738260,3.54e-05
0815700938,3.54e-05
0312972091,3.54e-05
0375421726,3.54e-05
0877288801,3.54e-05
0743509196,3.54e-05
0028633849,3.54e-05
0609804367,3.54e-05
0130669237,3.53e-05
0875845886,3.53e-05
0674930479,3.53e-05
068485452X,3.53e-05
0814730604,3.53e-05
0671796399,3.52e-05
0465054625,3.52e-05
0907259065,3.52e-05
0072432551,3.51e-05
039331409X,3.51e-05
1887006001,3.51e-05
0446673382,3.51e-05
0262161818,3.51e-05
1885068506,3.5e-05
1570628785,3.5e-05
0130909475,3.5e-05
0674001974,3.5e-05
0875428355,3.5e-05
0130276618,3.49e-05
0738204838,3.49e-05
1570715335,3.49e-05
0805072845,3.49e-05
0793144353,3.49e-05
0538877626,3.48e-05
0140193367,3.48e-05
092291575X,3.48e-05
0538867566,3.48e-05
157062724X,3.48e-05
1881052796,3.48e-05
0136279449,3.48e-05
0738203262,3.47e-05
0934380252,3.46e-05
0671023373,3.46e-05
0374158959,3.46e-05
047132146X,3.46e-05
0805059857,3.45e-05
0674753402,3.45e-05
1583486003,3.45e-05
0791428508,3.45e-05
0966447476,3.45e-05
0936965037,3.44e-05
1570623341,3.44e-05
055358037X,3.44e-05
0684830124,3.44e-05
0812092406,3.44e-05
0262632551,3.43e-05
1572302399,3.43e-05
0072483490,3.43e-05
0136797547,3.42e-05
1885223471,3.42e-05
0262530708,3.42e-05
0062731025,3.42e-05
0801836573,3.42e-05
0844233153,3.42e-05
0892819138,3.41e-05
1585005398,3.41e-05
0684818388,3.41e-05
0873375580,3.4e-05
1558742956,3.4e-05
0195141997,3.4e-05
0070219257,3.4e-05
0030313783,3.38e-05
0393702472,3.37e-05
061812490X,3.37e-05
0198750544,3.36e-05
0971935602,3.35e-05
0030221145,3.35e-05
0534385419,3.34e-05
0737302658,3.32e-05
9991335870,3.31e-05
1567180841,3.31e-05
0072556641,3.31e-05
0805365567,3.31e-05
0201172852,3.3e-05
0072551003,3.3e-05
0262121069,3.3e-05
0471390712,3.29e-05
0521658225,3.28e-05
0262510863,3.27e-05
0716742578,3.26e-05
0609807994,3.25e-05
0471387177,3.22e-05
1573240680,3.22e-05
1565490746,3.15e-05
088048683X,3.07e-05
067495467X,2.99e-05
0922811466,2.99e-05
0664222641,2.87e-05
0195119568,2.86e-05
0805415505,2.8e-05
0071383263,2.79e-05
0803282125,2.73e-05
0812929934,2.71e-05
1570620636,2.67e-05
0786407867,2.66e-05
0786406585,2.65e-05
0891082638,2.63e-05
1558746536,2.63e-05
013094629X,2.6e-05
093847507X,2.6e-05
0691008000,2.6e-05
0195089588,2.6e-05
1572240458,2.58e-05
067176070X,2.56e-05
0471580163,2.56e-05
1573222089,2.54e-05
1576751171,2.51e-05
0674010027,2.5e-05
1567183913,2.5e-05
039332396X,2.48e-05
0521797373,2.48e-05
0894867253,2.48e-05
0743215672,2.47e-05
0072474564,2.47e-05
0312240465,2.46e-05
0761109609,2.46e-05
0877287422,2.45e-05
0262041693,2.45e-05
0452280427,2.44e-05
0375754199,2.43e-05
0310412412,2.43e-05
0609803042,2.43e-05
0787909254,2.43e-05
1573241660,2.42e-05
0674004558,2.42e-05
0735202826,2.42e-05
0140447202,2.42e-05
0819217476,2.42e-05
0916894010,2.41e-05
1578860032,2.41e-05
1563526808,2.41e-05
1580625371,2.4e-05
0070487782,2.4e-05
0062517805,2.4e-05
0764311220,2.4e-05
156414562X,2.39e-05
0553292153,2.39e-05
067978358X,2.39e-05
1569246564,2.38e-05
047102242X,2.38e-05
1579121659,2.37e-05
0619000201,2.37e-05
1570717214,2.37e-05
0782901123,2.37e-05
1561581658,2.37e-05
0062720430,2.36e-05
1561708070,2.36e-05
0816034141,2.36e-05
0816035482,2.36e-05
0306809109,2.36e-05
1564968448,2.36e-05
0910311978,2.35e-05
0671899384,2.35e-05
0310229081,2.35e-05
0471285927,2.35e-05
1573922080,2.35e-05
0793104505,2.35e-05
B00004WKDM,2.35e-05
0130419893,2.35e-05
0534953654,2.34e-05
0965579409,2.34e-05
1571741054,2.33e-05
0060905204,2.33e-05
0936654031,2.33e-05
0877739951,2.33e-05
0815128789,2.33e-05
094118823X,2.33e-05
156496518X,2.33e-05
0890876509,2.33e-05
0873649818,2.32e-05
0915005069,2.32e-05
0812932749,2.32e-05
0023984155,2.32e-05
0964385376,2.32e-05
0380806517,2.32e-05
0029141656,2.32e-05
0521565812,2.31e-05
0873374940,2.31e-05
0805831231,2.31e-05
0738203459,2.31e-05
0684852039,2.31e-05
1580081088,2.31e-05
0842026770,2.31e-05
1578512328,2.31e-05
0316255203,2.31e-05
0898793912,2.31e-05
0887298192,2.31e-05
0684868512,2.3e-05
0785281819,2.3e-05
0807062251,2.3e-05
0971771405,2.3e-05
041592779X,2.3e-05
0385495048,2.3e-05
0873376188,2.3e-05
007255133X,2.3e-05
0809224461,2.3e-05
1889025046,2.3e-05
0324066716,2.3e-05
1556178220,2.3e-05
0735713081,2.3e-05
0969755147,2.29e-05
0971150303,2.29e-05
1577180445,2.29e-05
002933795X,2.29e-05
0375757562,2.29e-05
0787955892,2.29e-05
0842026789,2.29e-05
0130888524,2.28e-05
0471032174,2.28e-05
0321023978,2.28e-05
0691086796,2.28e-05
1556154844,2.28e-05
0314284338,2.28e-05
0198503679,2.28e-05
