Product_id;Product_title;Final_year_review_count;Total_review_count;Average_rating;;
1885167318;Play to Win Choosing Growth Over Fear in Work and Life;1;16;5;;
0684856972;Build Your Own Life Brand A Powerful Strategy to Maximize Your Potential and Enhance Your Value for Ultimate Achievement;1;5;3;;
0912045485;Engineering Your Start Up A Guide for the High Tech Entrepreneur;1;31;5;;
1842220012;Memory Pack;1;4;3.5;;
1564965163;Web Site Graphics Color The Best Work From The Web;1;3;3.5;;
0938721828;Customer Once Client Forever 12 Tools for Building Lifetime Business Relationships;1;6;5;;
0761510575;The Greatest Networker in the World The story that has changed the lives of millionsNow it can change yours;1;22;5;;
087516532X;Law and the Promise;1;3;5;;
0873649818;Greatest Karate Fighter Of All Time Joe Lewis And His American Karate Systems;1;4;3.5;;
0761923578;Optimal Database Marketing Strategy Development and Data Mining;1;5;5;;
1573227641;Playing the Future What We Can Learn from Digital Kids;1;5;4.5;;
0875162606;Power of the Spoken Word;1;7;4;;
0131001175;A Framework for Marketing Management Second Edition;1;2;5;;
0452278031;How to Stay Lovers for Life Discover a Marriage Counselor s Tricks of the Trade;1;4;5;;
1564145735;The Newlyweds Guide to Investing Personal Finance;1;2;5;;
0883680661;What You Say Is What You Get;1;6;4.5;;
0787957852;Driven How Human Nature Shapes our Choices;1;14;4.5;;
0446674494;The New Conceptual Selling® The Most Effective and Proven Method for Face to Face Sales Planning;1;6;4.5;;
0735203245;Leadership the Eleanor Roosevelt Way;1;12;5;;
0471156728;Charlie D The Story of the Legendary Bond Trader;1;18;3.5;;
0694522392;A Is for Attitude;1;6;4.5;;
0028636120;10 Minute Guide to Motivating People 2nd Edition;1;2;5;;
0766102025;Voice of the Silence;1;6;5;;
0937539260;Get What You Want;1;2;5;;
0151005516;The Genius Within Discovering the Intelligence of Every Living Thing;1;9;5;;
0761508600;Journey from Anxiety to Freedom Moving Beyond Panic and Phobias and Learning to Trust Yourself;1;3;5;;
0806963514;Master The Power Of Self Hypnosis Program Your Subconscious To Attain Health Wealth Happiness;1;10;4;;
0887306136;The Practice of Management;1;10;4.5;;
0141001895;The Soul of a Chef The Journey Toward Perfection;1;56;4.5;;
0471236853;Healing Together How to Bring Peace into Your Life and the World;1;2;5;;
0887309992;Management Challenges for the 21st Century;1;52;5;;
0133036030;Brain Builders A Lifelong Guide to Sharper Thinking Better Memory and an Age Proof Mind;1;7;5;;
0761535381;The New Color of Success Twenty Young Black Millionaires Tell You How They re Making It;1;12;4.5;;
0970145403;Developing Training Courses A Technical Writer s Guide to Instructional Design and Development;1;2;5;;
0312152159;Successful Free Lancing The Complete Guide to Establishing and Running Any Kind of Freelance Business;1;2;4.5;;
1567202381;Integrated Branding Becoming Brand Driven Through Companywide Action;1;4;4;;
0743228626;F d Companies Spectacular Dot Com Flameouts;1;108;3.5;;
0385490844;The Future of Love;1;16;5;;
078794789X;Mediation in the Campus Community Designing and Managing Effective Programs Jossey Bass Higher and Adult Education Series;1;2;4.5;;
0966963563;The Successful Business Plan Secrets and Strategies;1;22;4;;
0968243002;The Power of Passion;1;6;5;;
0821409700;The Art and Science of Book Publishing;1;2;4;;
0966170210;Black Labor White Wealth The Search for Power and Economic Justice;1;12;4;;
1578630371;The Golden Dawn Scrapbook The Rise and Fall of a Magical Order;1;2;3;;
0449900681;Think Like a Tycoon;1;5;5;;
1883999103;Sun Tzu The Art of War For Managers;1;22;4;;
1880394219;301 Great Management Ideas from America s Most Innovative Small Companies;1;2;5;;
0918880165;Big Ideas for Small Service Businesses How to Successfully Advertise Publicize and Maximize Your Business or Professional Practice;1;4;4;;
0962121932;A New Beginning I Handbook for Joyous Survival;1;11;4.5;;
0141002255;Laughter A Scientific Investigation;1;10;3;;
1565546504;Direct Sales Be Better Than Good Be Great;1;2;5;;
0961804521;Radionics Radiesthesia A Guide to Working With Energy Patterns;1;2;3.5;;
0684836572;The Assassination of the Black Male Image;1;10;4;;
1559270179;How to Use the Silva Method Master the World s Most Famous System of Personal Power and Self Control;1;3;4.5;;
157851441X;The Attention Economy Understanding the New Currency of Business;1;21;4;;
0312309554;Embracing Uncertainty Breakthrough Methods for Achieving Peace of Mind When Facing the Unknown;1;5;4;;
1887166440;The Inner Bitch Guide to Men Relationships Dating Etc Guide to Men Relationships Dating Etc;1;2;4;;
0074107895;Managerial Accounting;1;9;3.5;;
0814479707;Delivering Knock Your Socks Off Service;1;12;4.5;;
0312961103;It Only Takes A Minute To Change Your Life;1;3;3.5;;
0135472598;Finance Accounting for Nonfinancial Managers;1;6;4;;
0312263392;The Over Scheduled Child Avoiding the Hyper Parenting Trap;1;19;4.5;;
0071403167;And Now a Few Words From Me Advertising s Leading Critic Lays Down the Law Once and For All;1;9;5;;
155927204X;PowerTalk The Master Key to Personal Transformation Powertalk;1;3;4.5;;
0062514059;The Lost Art of War;1;2;3;;
0273654993;Options Made Easy;1;8;5;;
1896984126;Would You Work for You;1;2;4.5;;
0273652419;Relax It s Only Uncertainty Lead the Way When the Way Is Changing;1;5;5;;
0759614318;Spiritual Marketing A Proven 5 Step Formula for Easily Creating Wealth from the Inside Out;1;125;5;;
0671520660;Leadership Secrets of Attila the Hun;1;29;3;;
1560159537;Forbes Greatest Technology Stories Inspiring Tales of the Entrepreneurs and Inventors Who Revolutionized Modern Business Wiley Audio;1;4;5;;
0374525951;Walking Out on the Boys;1;10;5;;
8170591813;The Science of the Sacraments;1;2;5;;
0385304234;When You and Your Mother Can t Be Friends Resolving the Most Complicated Relationship of Your Life;1;17;4.5;;
0915132362;The Bhagavad Gita;1;21;4.5;;
0883780305;Destruction of Black Civilization Great Issues of a Race from 4500 B C to 2000 A D;1;28;4.5;;
0881322415;Has Globalization Gone Too Far;1;4;5;;
0201722305;CyberRegs A Business Guide to Web Property Privacy and Patents;1;6;5;;
1577310802;Developing Intuition Practical Guidance for Daily Life;1;13;4;;
0882821962;Secret Weapons Two Sisters Terrifying True Story of Sex Spies and Sabotage;1;14;4;;
1891984012;Young Millionaires Inspiring Stories to Ignite Your Entrepreneurial Dreams;1;4;3.5;;
0132952610;Experiential Learning Experience as the Source of Learning and Development;1;2;4.5;;
156170279X;Miracles;1;4;5;;
1885481284;The Cereal Tycoon;1;2;4.5;;
0399525793;Get Smart With Your Heart The Intelligent Woman s Guide to Love Lust and Lasting Relationships;1;5;4;;
1899171789;Taking Care of Me The Habits of Happiness;1;6;5;;
0451174534;How to Make 1 000 000 in the Stock Market Automatically;1;57;3.5;;
0471121223;Power Up Transforming Organizations Through Shared Leadership;1;3;3.5;;
0471126500;Venture Capital Due Diligence A Guide to Making Smart Investment Choices and Increasing Your Portfolio Returns;1;5;4;;
0140242716;It s About Time The Six Styles of Procrastination and How to Overcome Them;1;12;4;;
0966087402;The Heart of Coaching Using Transformational Coaching to Create a High Performance Culture Revised Edition;1;14;5;;
013065132X;Cases in Strategic Management;1;2;5;;
1564766993;When He Leaves Choosing to Live Love and Laugh Again;1;18;5;;
0262232227;The Illusion of Conscious Will Bradford Books;1;19;4;;
0735201994;Peterman Rides Again Adventures Continue with the Real J Peterman Through Life the Catalog Business;1;24;4.5;;
002862727X;The Complete Idiot s Guide to Conquering Fear and Anxiety;1;3;2.5;;
1401901727;Its Never Crowded Along the Extra Mile 10 Secrets for Success and Inner Peace;1;3;4;;
0471190950;Organic Chemistry;1;10;4;;
0965172902;It s Not Personal A Guide to Anger Management;1;3;4.5;;
0029216052;Rise and Fall of Strategic Planning;1;6;4.5;;
0963401947;The Conspirators Hierarchy The Committee of Three Hundred;1;11;3.5;;
0822959046;Andrew Carnegie;1;6;4.5;;
B00008RUMF;Heart of a Soldier A Story of Love Heroism and September 11th;1;22;4.5;;
0793142733;Breakthrough Teams for Breakneck Times Unlocking the Genius of Creative Collaboration;1;5;5;;
1893128105;Work at Home Directory;1;8;2;;
1890733008;Earth Magic A Dianic Book of Shadows;1;10;3.5;;
0835605612;The Shaman and the Medicine Wheel;1;2;4.5;;
0671868918;Positive Thinking Every Day An Inspiration for Each Day of the Year;1;3;5;;
0300072023;War and the World Military Power and the Fate of Continents 1450 2000;1;4;4.5;;
0471398128;How to Start Your Own S Corporation Second Edition;1;4;3;;
0374221871;Niccolo s Smile A Biography of Machiavelli;1;12;4;;
0385477813;Beyond Einstein The Cosmic Quest for the Theory of the Universe;1;25;3.5;;
0471578266;The Ernst Young Business Plan Guide The Ernst Young Business Guide Series;1;4;4;;
0897933818;Conquering Panic and Anxiety Disorders Success Stories Strategies and Other Good News;1;7;4.5;;
0671869965;The Science of Personal Achievement;1;6;5;;
0849957079;Hope From My Heart Ten Lessons For Life;1;13;5;;
0874770858;Joys Way;1;8;3.5;;
0935755772;Small Business Start Up Kit S Corporations The Small Business Library;1;2;3.5;;
0201633663;Four Days with Dr Deming A Strategy for Modern Methods of Management Engineering Process Improvement Series;1;4;5;;
0030243998;Financial Management Theory and Practice 9th Edition;1;14;3.5;;
0066620678;The Unfinished Revolution Human Centered Computers and What They Can Do For Us;1;9;4.5;;
0800780183;Greatest Thing in the World;1;13;5;;
1572307269;Primer of Public Relations Research;1;3;4;;
0971390746;Win Win Career Negotiations All You Need to Know About Negotiating Your Employment Agreement;1;3;5;;
0964593408;The Powermind System Twelve Lessons on the Psychology of Success;1;13;5;;
0935257012;Visions for Black Men;1;7;5;;
088730687X;Reengineering the Corporation A Manifesto for Business Revolution;1;32;4;;
0738859176;Demonstrating to Win;1;12;5;;
1559774908;Speed Reading;1;14;4;;
0838417744;Abriendo Paso Lectura;1;2;4.5;;
0684826321;The Careful Writer;1;6;5;;
0446676683;10 Days to More Confident Public Speaking;1;10;5;;
0425146863;Stop Being Manipulated How to Neutralize the Bullies Bosses and Brutes in Your Life;1;5;3;;
1574535161;The American Soul Rediscovering the Wisdom of the Founders;1;5;5;;
0933121288;A Chronology of the Bible Challenge to the Standard Version B C P Pamphlet;1;3;3.5;;
1893281035;Financial Models Using Simulation and Optimization A Step By Step Guide With Excel and Palisade s Decisiontools Software;1;5;3.5;;
0310533716;Fit to Be Tied;1;14;4;;
0916661059;Guide to Emergency Survival Communicatios;1;3;4.5;;
0060930780;The War on Pain;1;6;4;;
0736907890;A Young Woman After God s Own Heart A Teen s Guide to Friends Faith Family and the Future;1;5;4.5;;
1403380732;The You Can Do It Guide to Success in Tax Lien and Tax Deed Investing Vol 2;1;10;3.5;;
1551802074;Writing for the Web Writers Edition Self Counsel Writing Series;1;10;3.5;;
1590072677;Less Is More How Great Companies Use Productivity As the Ultimate Competitive Edge;1;38;5;;
1580910920;Wicca The Complete Craft;1;10;3.5;;
1571741054;Master of Disaster A Tale of Manifestation Mayhem Magic;1;15;4.5;;
1574532162;The Princessa Machiavelli for Women;1;46;3;;
0300082738;Grand Strategy of Phillip II;1;2;5;;
1878424173;The Oversoul Seven Trilogy The Education of Oversoul Seven the Further Education of Oversoul Seven Oversoul Seven and the Museum of Time;1;10;5;;
0684838230;Aristotle for Everybody;1;12;4.5;;
1885928084;Alchemy Unveiled;1;7;3.5;;
0897932072;The Pleasure Prescription To Love to Work to Play Life in the Balance;1;4;5;;
0787955124;Process Consulting How to Launch Implement and Conclude Successful Consulting Projects The Ultimate Consultant Series;1;4;5;;
0192803395;Making Sense Philosophy Behind the Headlines;1;2;5;;
0195058607;The Elements of Legal Style;1;11;4.5;;
0684867990;Dream Big A Roadmap for Facing Life s Challenges and Creating the Life You Deserve;1;7;5;;
0452277930;The Little Book of Calm;1;6;4;;
1570250723;Overcoming Panic Anxiety Phobias New Strategies to Free Yourself from Worry and Fear;1;7;4.5;;
0764423533;The Perfectly Imperfect Church Redefining the Ideal Church;1;4;4;;
1852308915;The Secret History of Alcoholism The Story of Famous Alcoholoics and Their Destructive Behavior;1;8;4.5;;
0887306470;Paradigms Business of Discovering the Future The;1;18;3.5;;
0345331028;Pain Erasure The Bonnie Prudden Way;1;11;4.5;;
1883219752;Managing Personal Change;1;2;5;;
0375409076;Leadership by the Book Tools to Transform Your Workplace;1;19;4;;
0201721651;e Business 2 0 Roadmap for Success 2nd Edition;1;85;4;;
0375410120;Making Your Dreams Come True;1;12;5;;
0471263036;Big Brands Big Trouble Lessons Learned the Hard Way;1;10;5;;
0312154682;How 10 of the People Get 90 of the Pie Get Your Share Using Subliminal Persuasion Techniques;1;2;3.5;;
0737304243;The Organizing Sourcebook Nine Strategies for Simplifying Your Life;1;16;4.5;;
0195147057;Chrysler The Life and Times of an Automotive Genius Automotive History and Personalities;1;11;4.5;;
0471225770;Project Management A Systems Approach to Planning Scheduling and Controlling;1;29;3.5;;
1586210386;Rich Dad s Rich Kid Smart Kid Giving Your Child a Financial Head Start Rich Dad s Audio;1;69;3.5;;
0130979988;A Handbook to Literature 9th Edition;1;10;5;;
1555714315;Proposal Development How to Respond Win the Bid Psi Successful Business Library;1;2;3.5;;
0226500357;Discourses on Livy;1;4;5;;
0130830445;Marketing Research An Applied Orientation;1;4;4;;
188009021X;Revelations of the Metatron;1;2;5;;
0844232327;Strategic Database Marketing;1;3;3;;
047104220X;Building Brand Identity A Strategy for Success in a Hostile Marketplace;1;3;4.5;;
0312204329;A Short History of Rudeness Manners Morals and Misbehavior in Modern America;1;7;3;;
0151002665;A Better War The Unexamined Victories and the Final Tragedy of America s Last Years in Vietnam;1;47;4;;
0671700979;Super Self Doubling Your Personal Effectiveness;1;42;5;;
1570621799;Honest Business Shambhala Pocket Editions;1;6;5;;
0787901814;The Art of Framing Managing the Language of Leadership Jossey Bass Business and Management Series;1;2;1;;
1570623341;Enlightened by Design;1;6;5;;
0156013096;A Better War The Unexamined Victories and Final Tragedy of America s Last Years in Vietnam;1;47;4;;
1578513014;Working Knowledge;1;25;5;;
0812931203;Getting Into Your Customer s Head 8 Secret Roles of Selling Your Competitors Don t Know;1;10;5;;
0684864061;Put Your Best Foot Forward Make a Great Impression by Taking Control of How Others See You;1;13;4;;
0609802127;True Work Doing What You Love and Loving What You Do;1;5;5;;
0393900444;Rivals New Mermaid Series;1;2;4;;
0875161049;Quiet Talks With the Master;1;7;4.5;;
0892817348;Hands on Healing A Practical Guide to Channeling Your Healing Energies;1;2;5;;
0140159940;Beyond the Hundredth Meridian John Wesley Powell and the Second Opening of the West;1;9;4.5;;
0935755918;Small Business Accounting Simplified;1;6;4;;
0312084463;Autobiography of Benjamin Franklin Bedford Books in American History;1;41;4;;
1557389136;Tricks of the Floor Trader Insider Trading Techniques for the Off the Floor Trader;1;16;2.5;;
006097138X;Managing Your Mind and Mood Through Food;1;4;2.5;;
0805052526;If Aristotle Ran General Motors;1;16;4;;
0446678104;Talking Money Everything You Need to Know about Your Finances and Your Future;1;31;4;;
0880889187;Poor Richards Almanack;1;9;4.5;;
0875160697;Door of Everything;1;10;5;;
1578630460;Intuition Awakening Your Inner Guide;1;2;5;;
0471348775;Sun Wind Light Architectural Design Strategies 2nd Edition;1;3;5;;
1886230455;Anger Management The Complete Treatment Guidebook for Practitioners The Practical Therapist Series;1;7;5;;
0060905638;Re Visioning Psychology;1;4;5;;
0722532881;Nlp and Health Using Nlp to Enhance Your Health and Well Being;1;2;5;;
0130651214;Strategic Management and Business Policy 8th Edition;1;2;5;;
0028626303;The Elements of Copywriting The Essential Guide to Creating Copy That Gets the Results You Want;1;8;3.5;;
0844224480;Advertising Age Handbook Of Advertising;1;2;3.5;;
0785274294;The Success Journey The Process of Living Your Dreams;1;17;5;;
0967670519;Dreams Into Action Getting What You Want;1;6;4.5;;
1561705373;Weight Loss for the Mind;1;3;5;;
185984362X;The Business of Books How the International Conglomerates Took Over Publishing and Changed the Way We Read;1;15;3.5;;
093404113X;Handbook of Construction Contracting Estimating Bidding Scheduling Vol 2;1;4;5;;
0029183316;The Leadership Factor;1;2;4.5;;
1574101269;How To Form Your Own S Corporation and Avoid Double Taxation;1;3;3;;
1580624219;Knock Em Dead 2001 Knock em Dead 2001;1;20;4.5;;
0465087868;The Way We Think Conceptual Blending and the Mind s Hidden Complexities;1;6;4;;
1561701661;The Force;1;8;4.5;;
0694522848;Stop Whining and Start Winning Recharging People Re igniting Passion and Pumping Up Profits;1;5;4;;
0226245322;Killing Time The Autobiography of Paul Feyerabend;1;11;5;;
0766842061;Flash MX Graphics Animation Interactivity;1;8;3.5;;
1884864120;Master Success;1;12;4.5;;
1883219930;Quotes and Quips;1;2;5;;
0684854236;Experiential Marketing How to Get Customers to SENSE FEEL THINK ACT RELATE to Your Company and Brands;1;13;3.5;;
0609607782;Every Business Needs an Angel Getting the Money You Need to Make Your Business Grow;1;9;4;;
0671887920;Conversation Power Communication Skills for Business and Personal Success;1;7;3;;
0844232432;Business To Business Direct Marketing;1;6;5;;
1932151001;Death and Letting Go;1;8;4.5;;
0136032753;Start Your Own Coffee Tea Store Start Your Own Business Series;1;7;2.5;;
0887308392;Leaders Strategies for Taking Charge;1;6;4;;
0060952652;Lighten Up Free Yourself from Clutter;1;13;4.5;;
0787901709;Morrisey on Planning A Guide to Tactical Planning Producing Your Short Term Results Jossey Bass Business and Management Series;1;3;4;;
0761536302;How to Turn Boys into Men Without a Man Around the House A Single Mother s Guide;1;3;2.5;;
1564111296;The Goddess Blackwoman Mother of Civilization;1;3;5;;
0812926285;Getting into Your Customer s Head The Eight Roles of Customer Focused Selling;1;10;5;;
0471430285;Keep Your Brain Young The Complete Guide to Physical and Emotional Health and Longevity;1;4;4;;
019831910X;Samson Agonistes;1;2;5;;
0425175014;How to Win Customers and Keep Them for Life Revised Edition;1;7;4.5;;
068483801X;The WORLD ACCORDING TO PETER DRUCKER;1;12;4;;
019514855X;The Nature of Design Ecology Culture and Human Intention;1;2;5;;
0446671584;The Personal Touch What You Really Need to Succeed in Today s Fast Paced Business World;1;15;4.5;;
0736907270;A Woman s Walk With God Growth and Study Guide;1;5;5;;
0814477631;I Know It When I See It A Modern Fable About Quality;1;4;4.5;;
0440506034;The Portable Therapist Wise and Inspiring Answers to the Questions People in Therapy Ask the Most;1;14;5;;
1891400444;The Single Parent Resource;1;3;5;;
0310521815;Honest to God;1;6;4;;
0471356646;Forbes reg Greatest Technology Stories Inspiring Tales of the Entrepreneurs and Inventors Who Revolutionized Modern Business;1;4;5;;
0007133235;A Witch Alone Thirteen Moons to Master Natural Magic;1;50;4.5;;
0471416215;World Wide Web Marketing Integrating the Web into Your Marketing Strategy 3rd Edition;1;6;3.5;;
0743410386;Fire on the Mountain The True Story of the South Canyon Fire;1;36;4.5;;
0785269126;Something Else To Smile About More Encouragement And Inspiration For Life s Ups And Downs;1;16;5;;
1558490302;The Pequot War Native Americans of the Northeast;1;3;3.5;;
0898865808;Going Higher Oxygen Man and Mountains;1;2;3.5;;
0684863006;What Remains to Be Discovered Mapping the Secrets of the Universe the Origins of Life and the Future of the Human Race;1;25;4;;
0452270545;Napoleon Hill s a Year of Growing Rich Fifty Two Steps to Achieving Life s Rewards;1;6;5;;
0070680396;What to Say When You re Dying on the Platform A Complete Resource for Speakers Trainers and Executives;1;6;5;;
047119557X;Ernst Young s Retirement Planning Guide Take Care of Your Finances Now And They ll Take Care of You Later;1;3;4.5;;
0767906039;The Nudist on the Late Shift And Other True Tales of Silicon Valley;1;75;3.5;;
0938935127;Democracy in America Giants of Political Thought United States at War;1;25;5;;
1930190050;Workshop Statistics Discovery with Data and the Graphing Calculator;1;3;4.5;;
0764102869;Dictionary of Legal Terms A Simplified Guide to the Language of Law;1;4;4.5;;
0787234796;Words That Change Minds Mastering the Language of Influence;1;11;4.5;;
0452276829;Overwhelmed Person s Guide to Time Management;1;2;3.5;;
0066211581;The Money Trap A Practical Program to Stop Self Defeating Financial Habits So You Can Reclaim Your Grip on Life;1;2;5;;
1573241377;Shortcuts to Bliss The 50 Best Ways to Improve Relationships Connect With Spirit and Make Your Dreams Come True;1;5;4;;
0375709320;Verbal Advantage 10 Steps to a Powerful Vocabulary;1;15;4.5;;
0201793040;Designing Web Sites That Sell;1;11;4.5;;
1568361572;The French Kodansha Globe;1;3;4.5;;
0849943264;The Mystery Of God s Will;1;10;4.5;;
0891091920;The Making of a Leader;1;9;4.5;;
1401000827;The Trickster and the Paranormal;1;4;5;;
0262024446;Game Theory and the Social Contract Vol 2 Just Playing Economic Learning and Social Evolution;1;2;5;;
0595163610;Live Better Longer The Parcells Center 7 Step Plan for Health and Longevity;1;12;5;;
0520054539;The Creative Process Reflections on the Invention of Art;1;5;5;;
0924608161;The Divining Hand The 500 year old Mystery of Dowsing;1;4;3.5;;
0312180454;Attracting Terrific People How To Find And Keep The People Who Bring Your Life Joy;1;10;3;;
0684827905;The Landmark Thucydides A Comprehensive Guide to the Peloponnesian War;1;35;5;;
0028623975;The Complete Idiot s Guide to Office Politics Complete Idiot s Guides;1;7;2.5;;
1841120200;What Self Made Millionaires Really Think Know and Do A Straight Talking Guide to Business Success and Personal Riches;1;2;5;;
1571741518;Soul Sword The Way and Mind of a Zen Warrior;1;8;4;;
0130113336;Managing Human Resources;1;2;4.5;;
0871319837;Pain Erasure;1;11;4.5;;
0684801388;CERTAIN TRUMPETS THE NATURE OF LEADERSHIP;1;7;2.5;;
0835607070;Neurospeak Transforms Your Body While You Read;1;4;4;;
0892816406;Kava Medicine Hunting in Paradise The Pursuit of a Natural Alternative to Anti Anxiety Drugs and Sleeping Pills;1;2;4.5;;
002933795X;VALUES MATTER MOST How Republicans or Democrats or a Third Party Can Win and Renew the American Way of Life;1;3;4.5;;
0812929012;The Working Life The Promise and Betrayal of Modern Work;1;6;4.5;;
0395578205;Guerrilla Selling Guerrilla Marketing;1;7;4.5;;
0471133922;Marketing Your Consulting and Professional Services;1;2;4;;
0142000566;Secrets from an Inventor s Notebook;1;12;4.5;;
013012897X;Cutting Edge Advertising How to Create the World s Best for Brands in the 21st Century;1;9;4;;
0312266286;Painfully Shy How to Overcome Social Anxiety and Reclaim Your Life;1;10;4.5;;
0672325195;Sams Teach Yourself Web Publishing with HTML XHTML in 21 Days Fourth Edition;1;2;4.5;;
067158071X;PILLAR OF FIRE CASSETTE America in the King Years Part II 1963 64;1;22;4;;
1561706531;Technofutures How Leading Edge Technology Will Transform Business in the 21st Century;1;6;5;;
189983673X;Communication Magic;1;2;3;;
0887309984;MANAGEMENT CHALLENGES for the 21st Century;1;52;5;;
157731090X;Developing Intuition Practical Guidance for Daily Life New World Library Audio;1;13;4;;
059514506X;Satan His Psychotherapy and Cure by the Unfortunate Dr Kassler J S P S;1;34;4.5;;
0787951420;Improvisation Inc Harnessing Spontaneity to Engage People and Groups;1;5;4;;
031020223X;Creating a SenseSational Home;1;3;5;;
1862045526;The Work We Were Born to Do Find the Work You Love Love the Work You Do;1;12;5;;
0072495839;Principles of Corporate Finance with Student CD Rom Powerweb Card Wall Street Journal 6th Package Edition;1;59;3.5;;
1591391369;Inside Intuit How the Makers of Quicken Beat Microsoft and Revolutionized an Entire Industry;1;7;4.5;;
0310221714;But I Didn t Want a Divorce;1;2;4.5;;
0809229994;169 Ways to Score Points With Your Boss;1;4;4;;
0814404286;Rewards That Drive High Performance Success Stories from Leading Organizations;1;4;5;;
0875166520;Learn to Live The Meaning Of the Parables;1;2;5;;
0967156548;Successful Independent Consulting Turn Your Career Experience into a Consulting Business;1;10;4.5;;
0070119589;Instant Trainer;1;4;4;;
155848020X;How to Attract Money Love Tapes;1;4;5;;
0793154707;Beyond Selling Value A Proven Process to Avoid the Vendor Trap;1;14;5;;
0877281491;Tree of Life a Study in Magic;1;14;4.5;;
0830717722;So You re Getting Married;1;3;5;;
1884822940;The Forbes Book of Business Quotations 14 173 Thoughts on the Business of Life;1;8;4;;
0534217745;Practical Management Science Spreadsheet Modeling and Applications;1;7;4.5;;
0471192090;The Home Office Solution How to Balance Your Professional and Personal Lives While Working at Home;1;3;4.5;;
0934041849;Construction Estimating Reference Data Book and Disk;1;2;4;;
0262621738;Strategies for Electronic Commerce and the Internet;1;2;4.5;;
0883903792;Practicing Organization Development A Guide for Consultants;1;4;5;;
158567088X;Greed and Glory on Wall Street The Fall of the House of Lehman;1;3;4;;
1880032465;Visionary Business An Entrepreneur s Guide to Success;1;9;4.5;;
019282015X;The Oxford Book of Aphorisms Oxford Paperbacks;1;8;5;;
1572242957;The Procrastination Workbook Your Personalized Program for Breaking Free from the Patterns That Hold You Back;1;3;4;;
0029015006;Bass Stogdill s Handbook of Leadership;1;4;4;;
0738700002;The Magician s Workbook Practicing the Rituals of the Western Tradition;1;5;4;;
0814479200;101 Ways to Captivate a Business Audience;1;2;5;;
0231124961;Living It Up;1;6;4;;
0786311312;The Handbook of Strategic Public Relations and Integrated Communications;1;6;4.5;;
0670031569;The Art of War;1;6;4;;
1585420921;Living Your Best Life Work Home Balance Destiny Ten Strategies for Getting from Where You Are to Where You re Meant to Be;1;20;5;;
0471355437;How to Make Money in Commercial Real Estate For the Small Investor;1;8;4.5;;
0312281544;Make Peace with Anyone Breakthrough Strategies to Quickly End Any Conflict Feud or Estrangement;1;10;5;;
0759614326;Spiritual Marketing A Proven 5 Step Formula for Easily Creating Wealth from the Inside Out;1;125;5;;
0345385713;Fine Romance;1;14;5;;
025621591X;Negotiation Readings Cases and Exercises;1;2;3.5;;
0440507790;Accelerated Learning for the 21st Century The Six Step Plan to Unlock Your Master Mind;1;15;4;;
0910627096;The Restaurant Managers Handbook How to Set Up Operate and Manage a Financially Successful Food Service Operation;1;29;4.5;;
0321014219;Marketing Management;1;2;5;;
0275964701;Campaign Strategies and Message Design A Practitioner s Guide from Start to Finish;1;4;3.5;;
0060915870;The Secret Life of Plants;1;40;4;;
0873375548;Patent Searching Made Easy How to Do Patent Searching on the Internet and in the Library 2nd Ed;1;4;2.5;;
0393321886;Telling Lies Clues to Deceit in the Marketplace Politics and Marriage Revised and Updated Edition;1;6;4.5;;
0449215431;Superbeings;1;21;4;;
1891620533;The Greatest Threat Iraq Weapons of Mass Destruction and the Growing Crisis in Global Security;1;17;4.5;;
0738202800;The Problem Solving Journey Your Guide for Making Decisions and Getting Results;1;9;4;;
0806517778;The Wicca Garden A Modern Witch s Book of Magickal and Enchanted Herbs and Plants Citadel Library of the Mystic Arts;1;10;4.5;;
0942963261;Freelance Writing for Greeting Card Companies;1;3;3.5;;
1576751287;How to Make Collaboration Work Powerful Ways to Build Consensus Solve Problems and Make Decisions;1;2;5;;
0801090997;The Tentmaking Pastor The Joy of Bivocational Ministry;1;3;3.5;;
0136279449;Physics Principles With Applications Study Guide;1;47;3;;
0195142365;A Dictionary of Modern Legal Usage;1;8;5;;
0890876509;Necessary Wisdom Meeting the Challenge of a New Cultural Maturity;1;2;5;;
0805029044;Stand Facing the Stove The Story of the Women Who Gave America the Joy of Cooking;1;3;3.5;;
0963491792;Smart Talk for Achieving Your Potential 5 Steps to Get You from Here to There;1;3;5;;
0071411909;Executive Charisma Six Steps to Mastering the Art of Leadership;1;14;4.5;;
0062503170;Living the Infinite Way;1;5;5;;
1578050952;Water and the California Dream Choices for the New Millennium;1;5;4;;
1889051497;Conscious Union With God;1;3;5;;
0802774830;God and Other Famous Liberals Recapturing Bible Flag and Family from the Far Right;1;7;3.5;;
0962992372;Your Guide to Ebook Publishing Success;1;5;4;;
0684835282;ITS NOT OVER UNTIL YOU WIN HOW TO BECOME THE PERSON YOU ALWAYS WANTED TO BE NO MATTER WHAT THE OBSTACLE;1;6;4.5;;
0809228262;The New Secrets of Charisma How to Capture the Magic Skills of Leaders Lovers;1;17;4;;
0312141238;The Myth of Repressed Memory False Memories and Allegations of Sexual Abuse;1;16;3.5;;
1558686150;Culture Shock China China Culture Shock Guides;1;15;3.5;;
002861738X;10 Minute Guide to Motivating People 10 Minute Guides;1;2;5;;
0316588121;The Face A Natural History;1;4;5;;
1890132365;Extreme Simplicity Homesteading in the City;1;2;4;;
0130664928;Human Resource Management 9th Edition;1;6;3.5;;
0609807420;The Business Plan for the Body;1;56;4.5;;
